    0.0000   -0.714963E-09    0.149372E-09   -0.432168E-09
    0.0050    0.133666E+04    0.136044E+03    0.600308E+03
    0.0100    0.134027E+04   -0.744028E+02    0.707335E+03
    0.0150    0.131375E+04   -0.265016E+03    0.789385E+03
    0.0200    0.126764E+04   -0.432193E+03    0.849919E+03
    0.0250    0.120676E+04   -0.571972E+03    0.889366E+03
    0.0300    0.113345E+04   -0.681843E+03    0.907648E+03
    0.0350    0.105081E+04   -0.762361E+03    0.906586E+03
    0.0400    0.963902E+03   -0.817538E+03    0.890720E+03
    0.0450    0.878901E+03   -0.853725E+03    0.866313E+03
    0.0500    0.801241E+03   -0.877494E+03    0.839367E+03
    0.0550    0.734079E+03   -0.893607E+03    0.813843E+03
    0.0600    0.677964E+03   -0.903974E+03    0.790969E+03
    0.0650    0.631679E+03   -0.907998E+03    0.769838E+03
    0.0700    0.593626E+03   -0.903984E+03    0.748805E+03
    0.0750    0.562982E+03   -0.890808E+03    0.726895E+03
    0.0800    0.540127E+03   -0.869024E+03    0.704576E+03
    0.0850    0.526363E+03   -0.841011E+03    0.683687E+03
    0.0900    0.523210E+03   -0.810228E+03    0.666719E+03
    0.0950    0.531686E+03   -0.780094E+03    0.655890E+03
    0.1000    0.551861E+03   -0.753014E+03    0.652438E+03
    0.1050    0.582767E+03   -0.729906E+03    0.656337E+03
    0.1100    0.622595E+03   -0.710290E+03    0.666443E+03
    0.1150    0.669034E+03   -0.692773E+03    0.680903E+03
    0.1200    0.719600E+03   -0.675688E+03    0.697644E+03
    0.1250    0.771914E+03   -0.657680E+03    0.714797E+03
    0.1300    0.823891E+03   -0.638115E+03    0.731003E+03
    0.1350    0.873865E+03   -0.617237E+03    0.745551E+03
    0.1400    0.920657E+03   -0.596080E+03    0.758368E+03
    0.1450    0.963580E+03   -0.576141E+03    0.769861E+03
    0.1500    0.100240E+04   -0.558939E+03    0.780669E+03
    0.1550    0.103726E+04   -0.545557E+03    0.791407E+03
    0.1600    0.106859E+04   -0.536350E+03    0.802467E+03
    0.1650    0.109701E+04   -0.530897E+03    0.813956E+03
    0.1700    0.112331E+04   -0.528224E+03    0.825766E+03
    0.1750    0.114830E+04   -0.527199E+03    0.837747E+03
    0.1800    0.117281E+04   -0.526957E+03    0.849882E+03
    0.1850    0.119760E+04   -0.527193E+03    0.862396E+03
    0.1900    0.122329E+04   -0.528205E+03    0.875749E+03
    0.1950    0.125033E+04   -0.530707E+03    0.890518E+03
    0.2000    0.127894E+04   -0.535461E+03    0.907200E+03
    0.2050    0.130914E+04   -0.542896E+03    0.926018E+03
    0.2100    0.134077E+04   -0.552823E+03    0.946797E+03
    0.2150    0.137351E+04   -0.564373E+03    0.968943E+03
    0.2200    0.140695E+04   -0.576142E+03    0.991543E+03
    0.2250    0.144060E+04   -0.586512E+03    0.101356E+04
    0.2300    0.147401E+04   -0.594036E+03    0.103402E+04
    0.2350    0.150677E+04   -0.597759E+03    0.105227E+04
    0.2400    0.153855E+04   -0.597406E+03    0.106798E+04
    0.2450    0.156910E+04   -0.593370E+03    0.108123E+04
    0.2500    0.159821E+04   -0.586525E+03    0.109237E+04
    0.2550    0.162572E+04   -0.577930E+03    0.110183E+04
    0.2600    0.165147E+04   -0.568517E+03    0.110999E+04
    0.2650    0.167528E+04   -0.558877E+03    0.111708E+04
    0.2700    0.169700E+04   -0.549196E+03    0.112310E+04
    0.2750    0.171647E+04   -0.539351E+03    0.112791E+04
    0.2800    0.173363E+04   -0.529106E+03    0.113137E+04
    0.2850    0.174848E+04   -0.518313E+03    0.113340E+04
    0.2900    0.176109E+04   -0.507030E+03    0.113406E+04
    0.2950    0.177162E+04   -0.495533E+03    0.113358E+04
    0.3000    0.178028E+04   -0.484147E+03    0.113221E+04
    0.3050    0.178729E+04   -0.473778E+03    0.113054E+04
    0.3100    0.179292E+04   -0.463862E+03    0.112839E+04
    0.3150    0.179737E+04   -0.454774E+03    0.112607E+04
    0.3200    0.180085E+04   -0.446333E+03    0.112359E+04
    0.3250    0.180348E+04   -0.438263E+03    0.112087E+04
    0.3300    0.180537E+04   -0.430345E+03    0.111786E+04
    0.3350    0.180658E+04   -0.422562E+03    0.111457E+04
    0.3400    0.180714E+04   -0.415170E+03    0.111115E+04
    0.3450    0.180704E+04   -0.408687E+03    0.110787E+04
    0.3500    0.180632E+04   -0.403791E+03    0.110506E+04
    0.3550    0.180501E+04   -0.401171E+03    0.110309E+04
    0.3600    0.180320E+04   -0.401362E+03    0.110228E+04
    0.3650    0.180101E+04   -0.404636E+03    0.110282E+04
    0.3700    0.179861E+04   -0.410955E+03    0.110478E+04
    0.3750    0.179622E+04   -0.419999E+03    0.110811E+04
    0.3800    0.179403E+04   -0.431257E+03    0.111264E+04
    0.3850    0.179224E+04   -0.444137E+03    0.111819E+04
    0.3900    0.179100E+04   -0.458065E+03    0.112453E+04
    0.3950    0.179039E+04   -0.472536E+03    0.113146E+04
    0.4000    0.179042E+04   -0.487117E+03    0.113877E+04
    0.4050    0.179100E+04   -0.501406E+03    0.114620E+04
    0.4100    0.179191E+04   -0.514972E+03    0.115344E+04
    0.4150    0.179288E+04   -0.527315E+03    0.116010E+04
    0.4200    0.179354E+04   -0.537823E+03    0.116568E+04
    0.4250    0.179354E+04   -0.545991E+03    0.116976E+04
    0.4300    0.179247E+04   -0.551223E+03    0.117185E+04
    0.4350    0.178998E+04   -0.553099E+03    0.117154E+04
    0.4400    0.178578E+04   -0.551392E+03    0.116858E+04
    0.4450    0.177965E+04   -0.546070E+03    0.116286E+04
    0.4500    0.177151E+04   -0.537265E+03    0.115439E+04
    0.4550    0.176138E+04   -0.525226E+03    0.114330E+04
    0.4600    0.174942E+04   -0.510263E+03    0.112984E+04
    0.4650    0.173590E+04   -0.492699E+03    0.111430E+04
    0.4700    0.172117E+04   -0.472848E+03    0.109701E+04
    0.4750    0.170563E+04   -0.451007E+03    0.107832E+04
    0.4800    0.168970E+04   -0.427465E+03    0.105858E+04
    0.4850    0.167376E+04   -0.402536E+03    0.103815E+04
    0.4900    0.165814E+04   -0.376579E+03    0.101736E+04
    0.4950    0.164307E+04   -0.350010E+03    0.996540E+03
    0.5000    0.162869E+04   -0.323293E+03    0.975990E+03
    0.5050    0.161502E+04   -0.296909E+03    0.955963E+03
    0.5100    0.160200E+04   -0.271312E+03    0.936658E+03
    0.5150    0.158953E+04   -0.246893E+03    0.918211E+03
    0.5200    0.157743E+04   -0.223948E+03    0.900690E+03
    0.5250    0.156553E+04   -0.202675E+03    0.884104E+03
    0.5300    0.155367E+04   -0.183171E+03    0.868419E+03
    0.5350    0.154170E+04   -0.165446E+03    0.853574E+03
    0.5400    0.152956E+04   -0.149438E+03    0.839498E+03
    0.5450    0.151722E+04   -0.135012E+03    0.826118E+03
    0.5500    0.150474E+04   -0.121962E+03    0.813353E+03
    0.5550    0.149221E+04   -0.109999E+03    0.801102E+03
    0.5600    0.147973E+04   -0.987393E+02    0.789233E+03
    0.5650    0.146742E+04   -0.877167E+02    0.777568E+03
    0.5700    0.145538E+04   -0.763957E+02    0.765889E+03
    0.5750    0.144368E+04   -0.642196E+02    0.753948E+03
    0.5800    0.143230E+04   -0.506616E+02    0.741481E+03
    0.5850    0.142119E+04   -0.352850E+02    0.728238E+03
    0.5900    0.141020E+04   -0.177861E+02    0.713995E+03
    0.5950    0.139912E+04    0.197043E+01    0.698577E+03
    0.6000    0.138769E+04    0.239553E+02    0.681866E+03
    0.6050    0.137560E+04    0.479872E+02    0.663805E+03
    0.6100    0.136255E+04    0.737675E+02    0.644392E+03
    0.6150    0.134828E+04    0.100926E+03    0.623678E+03
    0.6200    0.133256E+04    0.129065E+03    0.601750E+03
    0.6250    0.131524E+04    0.157801E+03    0.578722E+03
    0.6300    0.129626E+04    0.186791E+03    0.554734E+03
    0.6350    0.127564E+04    0.215747E+03    0.529947E+03
    0.6400    0.125355E+04    0.244430E+03    0.504558E+03
    0.6450    0.123024E+04    0.272636E+03    0.478800E+03
