    0.0000   -0.108921E-08   -0.126392E-09   -0.481411E-09
    0.0050    0.133509E+04    0.154299E+03    0.590393E+03
    0.0100    0.133740E+04   -0.576312E+02    0.697516E+03
    0.0150    0.130903E+04   -0.249469E+03    0.779248E+03
    0.0200    0.126085E+04   -0.417656E+03    0.839253E+03
    0.0250    0.119795E+04   -0.558277E+03    0.878113E+03
    0.0300    0.112283E+04   -0.668870E+03    0.895850E+03
    0.0350    0.103862E+04   -0.750015E+03    0.894318E+03
    0.0400    0.950341E+03   -0.805735E+03    0.878038E+03
    0.0450    0.864083E+03   -0.842369E+03    0.853226E+03
    0.0500    0.785189E+03   -0.866470E+03    0.825829E+03
    0.0550    0.716774E+03   -0.882766E+03    0.799770E+03
    0.0600    0.659420E+03   -0.893121E+03    0.776271E+03
    0.0650    0.612054E+03   -0.896858E+03    0.754456E+03
    0.0700    0.573315E+03   -0.892170E+03    0.732742E+03
    0.0750    0.542563E+03   -0.877835E+03    0.710199E+03
    0.0800    0.520099E+03   -0.854449E+03    0.687274E+03
    0.0850    0.506872E+03   -0.824569E+03    0.665720E+03
    0.0900    0.504042E+03   -0.791853E+03    0.647947E+03
    0.0950    0.512447E+03   -0.759837E+03    0.636142E+03
    0.1000    0.532131E+03   -0.730973E+03    0.631552E+03
    0.1050    0.562185E+03   -0.706192E+03    0.634189E+03
    0.1100    0.600886E+03   -0.685019E+03    0.642953E+03
    0.1150    0.646008E+03   -0.666070E+03    0.656039E+03
    0.1200    0.695141E+03   -0.647691E+03    0.671416E+03
    0.1250    0.745961E+03   -0.628544E+03    0.687252E+03
    0.1300    0.796420E+03   -0.608001E+03    0.702211E+03
    0.1350    0.844880E+03   -0.586309E+03    0.715595E+03
    0.1400    0.890174E+03   -0.564486E+03    0.727330E+03
    0.1450    0.931619E+03   -0.544008E+03    0.737813E+03
    0.1500    0.968979E+03   -0.526367E+03    0.747673E+03
    0.1550    0.100239E+04   -0.512624E+03    0.757507E+03
    0.1600    0.103228E+04   -0.503121E+03    0.767701E+03
    0.1650    0.105928E+04   -0.497431E+03    0.778354E+03
    0.1700    0.108414E+04   -0.494580E+03    0.789359E+03
    0.1750    0.110769E+04   -0.493433E+03    0.800560E+03
    0.1800    0.113075E+04   -0.493120E+03    0.811933E+03
    0.1850    0.115407E+04   -0.493312E+03    0.823690E+03
    0.1900    0.117827E+04   -0.494279E+03    0.836274E+03
    0.1950    0.120378E+04   -0.496694E+03    0.850238E+03
    0.2000    0.123083E+04   -0.501282E+03    0.866057E+03
    0.2050    0.125943E+04   -0.508437E+03    0.883936E+03
    0.2100    0.128942E+04   -0.517949E+03    0.903686E+03
    0.2150    0.132047E+04   -0.528937E+03    0.924705E+03
    0.2200    0.135216E+04   -0.539998E+03    0.946079E+03
    0.2250    0.138401E+04   -0.549520E+03    0.966766E+03
    0.2300    0.141556E+04   -0.556065E+03    0.985813E+03
    0.2350    0.144640E+04   -0.558690E+03    0.100255E+04
    0.2400    0.147622E+04   -0.557143E+03    0.101668E+04
    0.2450    0.150481E+04   -0.551876E+03    0.102834E+04
    0.2500    0.153210E+04   -0.543897E+03    0.103800E+04
    0.2550    0.155806E+04   -0.534497E+03    0.104628E+04
    0.2600    0.158266E+04   -0.524860E+03    0.105376E+04
    0.2650    0.160566E+04   -0.515672E+03    0.106067E+04
    0.2700    0.162670E+04   -0.506985E+03    0.106684E+04
    0.2750    0.164545E+04   -0.498465E+03    0.107196E+04
    0.2800    0.166176E+04   -0.489717E+03    0.107574E+04
    0.2850    0.167566E+04   -0.480526E+03    0.107809E+04
    0.2900    0.168729E+04   -0.470942E+03    0.107911E+04
    0.2950    0.169684E+04   -0.461249E+03    0.107904E+04
    0.3000    0.170456E+04   -0.451743E+03    0.107815E+04
    0.3050    0.171072E+04   -0.442029E+03    0.107637E+04
    0.3100    0.171555E+04   -0.425859E+03    0.107070E+04
    0.3150    0.171927E+04   -0.331799E+03    0.102554E+04
    0.3200    0.172203E+04   -0.338329E+03    0.103018E+04
    0.3250    0.172400E+04   -0.345312E+03    0.103466E+04
    0.3300    0.172524E+04   -0.347304E+03    0.103627E+04
    0.3350    0.172580E+04   -0.346430E+03    0.103612E+04
    0.3400    0.172569E+04   -0.343956E+03    0.103482E+04
    0.3450    0.172491E+04   -0.340909E+03    0.103291E+04
    0.3500    0.172347E+04   -0.338264E+03    0.103087E+04
    0.3550    0.172141E+04   -0.336895E+03    0.102915E+04
    0.3600    0.171882E+04   -0.337476E+03    0.102815E+04
    0.3650    0.171583E+04   -0.340392E+03    0.102811E+04
    0.3700    0.171262E+04   -0.345707E+03    0.102916E+04
    0.3750    0.170939E+04   -0.353208E+03    0.103130E+04
    0.3800    0.170635E+04   -0.362478E+03    0.103442E+04
    0.3850    0.170370E+04   -0.373034E+03    0.103837E+04
    0.3900    0.170159E+04   -0.384397E+03    0.104299E+04
    0.3950    0.170010E+04   -0.396159E+03    0.104813E+04
    0.4000    0.169922E+04   -0.407978E+03    0.105360E+04
    0.4050    0.169885E+04   -0.419544E+03    0.105920E+04
    0.4100    0.169879E+04   -0.430515E+03    0.106465E+04
    0.4150    0.169874E+04   -0.440489E+03    0.106962E+04
    0.4200    0.169836E+04   -0.449005E+03    0.107368E+04
    0.4250    0.169727E+04   -0.455620E+03    0.107644E+04
    0.4300    0.169512E+04   -0.460014E+03    0.107756E+04
    0.4350    0.169163E+04   -0.462116E+03    0.107687E+04
    0.4400    0.168663E+04   -0.462113E+03    0.107437E+04
    0.4450    0.167999E+04   -0.460211E+03    0.107010E+04
    0.4500    0.167157E+04   -0.456298E+03    0.106393E+04
    0.4550    0.166128E+04   -0.449963E+03    0.105562E+04
    0.4600    0.164916E+04   -0.440837E+03    0.104500E+04
    0.4650    0.163547E+04   -0.428774E+03    0.103212E+04
    0.4700    0.162059E+04   -0.413821E+03    0.101720E+04
    0.4750    0.160495E+04   -0.396142E+03    0.100055E+04
    0.4800    0.158902E+04   -0.375977E+03    0.982499E+03
    0.4850    0.157319E+04   -0.353640E+03    0.963414E+03
    0.4900    0.155778E+04   -0.329524E+03    0.943652E+03
    0.4950    0.154302E+04   -0.304102E+03    0.923560E+03
    0.5000    0.152901E+04   -0.277913E+03    0.903463E+03
    0.5050    0.151577E+04   -0.251518E+03    0.883644E+03
    0.5100    0.150321E+04   -0.225465E+03    0.864336E+03
    0.5150    0.149118E+04   -0.200235E+03    0.845708E+03
    0.5200    0.147951E+04   -0.176216E+03    0.827862E+03
    0.5250    0.146799E+04   -0.153692E+03    0.810844E+03
    0.5300    0.145646E+04   -0.132817E+03    0.794639E+03
    0.5350    0.144478E+04   -0.113707E+03    0.779241E+03
    0.5400    0.143286E+04   -0.963344E+02    0.764596E+03
    0.5450    0.142070E+04   -0.806114E+02    0.750654E+03
    0.5500    0.140835E+04   -0.663643E+02    0.737356E+03
    0.5550    0.139591E+04   -0.533286E+02    0.724619E+03
    0.5600    0.138350E+04   -0.411445E+02    0.712324E+03
    0.5650    0.137126E+04   -0.293568E+02    0.700306E+03
    0.5700    0.135927E+04   -0.174427E+02    0.688357E+03
    0.5750    0.134761E+04   -0.485417E+01    0.676231E+03
    0.5800    0.133627E+04    0.892733E+01    0.663669E+03
    0.5850    0.132517E+04    0.243337E+02    0.650418E+03
    0.5900    0.131416E+04    0.416610E+02    0.636250E+03
    0.5950    0.130300E+04    0.610440E+02    0.620980E+03
    0.6000    0.129141E+04    0.824464E+02    0.604484E+03
    0.6050    0.127907E+04    0.105675E+03    0.586699E+03
    0.6100    0.126567E+04    0.130406E+03    0.567635E+03
    0.6150    0.125096E+04    0.156214E+03    0.547373E+03
    0.6200    0.123475E+04    0.182614E+03    0.526068E+03
    0.6250    0.121697E+04    0.209132E+03    0.503919E+03
    0.6300    0.119761E+04    0.235428E+03    0.481092E+03
    0.6350    0.117671E+04    0.261394E+03    0.457657E+03
    0.6400    0.115436E+04    0.287075E+03    0.433643E+03
    0.6450    0.113083E+04    0.312516E+03    0.409155E+03
    0.6500    0.110650E+04    0.337690E+03    0.384405E+03
    0.6550    0.108187E+04    0.362501E+03    0.359684E+03
    0.6600    0.105745E+04    0.386811E+03    0.335322E+03
    0.6650    0.103376E+04    0.410462E+03    0.311650E+03
    0.6700    0.101124E+04    0.433287E+03    0.288975E+03
    0.6750    0.990234E+03    0.455114E+03    0.267560E+03
    0.6800    0.970987E+03    0.475759E+03    0.247614E+03
    0.6850    0.953589E+03    0.495031E+03    0.229279E+03
    0.6900    0.937984E+03    0.512727E+03    0.212629E+03
    0.6950    0.923977E+03    0.528646E+03    0.197666E+03
    0.7000    0.911246E+03    0.542598E+03    0.184324E+03
    0.7050    0.899375E+03    0.554427E+03    0.172474E+03
    0.7100    0.887884E+03    0.564029E+03    0.161927E+03
    0.7150    0.876263E+03    0.571358E+03    0.152453E+03
    0.7200    0.864017E+03    0.576427E+03    0.143795E+03
    0.7250    0.850705E+03    0.579296E+03    0.135705E+03
    0.7300    0.835982E+03    0.580048E+03    0.127967E+03
    0.7350    0.819623E+03    0.578754E+03    0.120435E+03
    0.7400    0.801545E+03    0.575437E+03    0.113054E+03
    0.7450    0.781806E+03    0.570032E+03    0.105887E+03
    0.7500    0.760597E+03    0.562339E+03    0.991294E+02
    0.7550    0.738222E+03    0.551968E+03    0.931270E+02
    0.7600    0.715068E+03    0.538274E+03    0.883970E+02
    0.7650    0.691569E+03    0.520253E+03    0.856581E+02
    0.7700    0.668171E+03    0.496414E+03    0.858786E+02
    0.7750    0.645282E+03    0.464597E+03    0.903423E+02
    0.7800    0.623237E+03    0.421762E+03    0.100738E+03
    0.7850    0.602273E+03    0.363833E+03    0.119220E+03
    0.7900    0.582508E+03    0.285817E+03    0.148345E+03
    0.7950    0.563949E+03    0.182880E+03    0.190534E+03
    0.8000    0.546504E+03    0.539501E+02    0.246277E+03
    0.8050    0.530022E+03   -0.897964E+02    0.309909E+03
    0.8100    0.514298E+03   -0.213239E+03    0.363769E+03
    0.8150    0.499045E+03   -0.264860E+03    0.381952E+03
    0.8200    0.483848E+03   -0.228703E+03    0.356276E+03
    0.8250    0.468229E+03   -0.142960E+03    0.305594E+03
    0.8300    0.451759E+03   -0.458348E+02    0.248797E+03
    0.8350    0.434104E+03    0.466835E+02    0.193710E+03
    0.8400    0.415027E+03    0.130513E+03    0.142257E+03
    0.8450    0.394361E+03    0.205411E+03    0.944748E+02
    0.8500    0.372012E+03    0.272086E+03    0.499630E+02
    0.8550    0.347950E+03    0.331418E+03    0.826584E+01
    0.8600    0.322197E+03    0.384221E+03   -0.310120E+02
    0.8650    0.294809E+03    0.431135E+03   -0.681633E+02
    0.8700    0.265850E+03    0.472717E+03   -0.103434E+03
    0.8750    0.235352E+03    0.509436E+03   -0.137042E+03
    0.8800    0.203264E+03    0.541645E+03   -0.169190E+03
    0.8850    0.169384E+03    0.569662E+03   -0.200139E+03
    0.8900    0.133256E+03    0.593758E+03   -0.230251E+03
    0.8950    0.939995E+02    0.614180E+03   -0.260090E+03
    0.9000    0.499928E+02    0.631177E+03   -0.290592E+03
    0.9050   -0.182315E+01    0.645026E+03   -0.323425E+03
    0.9100   -0.676227E+02    0.656050E+03   -0.361837E+03
    0.9150   -0.161011E+03    0.664609E+03   -0.412810E+03
    0.9200   -0.285380E+03    0.671116E+03   -0.478248E+03
    0.9250   -0.101699E+03    0.676039E+03   -0.388869E+03
    0.9300    0.944096E+02    0.680018E+03   -0.292804E+03
    0.9350    0.194850E+03    0.683506E+03   -0.244328E+03
    0.9400    0.246429E+03    0.686906E+03   -0.220239E+03
    0.9450    0.269011E+03    0.690599E+03   -0.210794E+03
    0.9500    0.272303E+03    0.694909E+03   -0.211303E+03
    0.9550    0.261949E+03    0.700074E+03   -0.219063E+03
    0.9600    0.241635E+03    0.706230E+03   -0.232297E+03
    0.9650    0.214088E+03    0.713375E+03   -0.249644E+03
    0.9700    0.181454E+03    0.721347E+03   -0.269946E+03
    0.9750    0.145609E+03    0.729746E+03   -0.292068E+03
    0.9800    0.108348E+03    0.737761E+03   -0.314707E+03
    0.9850    0.714843E+02    0.743713E+03   -0.336115E+03
    0.9900    0.372431E+02    0.743508E+03   -0.353132E+03
    0.9950    0.885557E+01    0.724872E+03   -0.358008E+03
    1.0000   -0.130853E+02    0.662290E+03   -0.337688E+03
    1.0050   -0.438334E+02    0.601518E+03   -0.322676E+03
    1.0100   -0.800231E+02    0.582781E+03   -0.331402E+03
    1.0150   -0.113018E+03    0.581982E+03   -0.347500E+03
    1.0200   -0.141067E+03    0.587742E+03   -0.364405E+03
    1.0250   -0.164061E+03    0.596142E+03   -0.380101E+03
    1.0300   -0.182326E+03    0.605625E+03   -0.393976E+03
    1.0350   -0.196314E+03    0.615488E+03   -0.405901E+03
    1.0400   -0.206526E+03    0.625385E+03   -0.415956E+03
    1.0450   -0.213530E+03    0.635124E+03   -0.424327E+03
    1.0500   -0.217887E+03    0.644592E+03   -0.431240E+03
    1.0550   -0.220086E+03    0.653702E+03   -0.436894E+03
    1.0600   -0.220603E+03    0.662391E+03   -0.441497E+03
    1.0650   -0.219820E+03    0.670603E+03   -0.445211E+03
    1.0700   -0.217984E+03    0.678302E+03   -0.448143E+03
    1.0750   -0.215279E+03    0.685473E+03   -0.450376E+03
    1.0800   -0.211763E+03    0.692116E+03   -0.451940E+03
    1.0850   -0.207404E+03    0.698262E+03   -0.452833E+03
